ticket_id,customer_id,issue_type,resolution_time_hrs,compensation_amount
102330,116298,Late Delivery,32.9,0
102331,105286,Payment Issue,63.5,50
102332,85733,Late Delivery,67.3,0
102333,15739,Late Delivery,13.9,0
102334,96042,Missing Item,46.5,50
102335,49424,Wrong Item,26.5,0
102336,127,Late Delivery,70.2,100
102337,92910,Missing Item,25.5,50
102338,103517,Wrong Item,65.2,0
102339,55495,Late Delivery,46.4,100
102340,64059,Late Delivery,1.5,100
102341,73873,Late Delivery,52.2,0
102342,108242,Wrong Item,49.7,100
102343,94376,Payment Issue,1.0,0
102344,60443,Wrong Item,48.8,200
102345,9682,Wrong Item,68.1,50
102346,71517,Wrong Item,1.7,0
102347,91567,Payment Issue,66.4,50
102348,96358,Late Delivery,58.0,0
102349,115132,Wrong Item,57.0,200
102350,47808,Late Delivery,57.6,0
102351,29482,Late Delivery,55.3,100
102352,90649,Late Delivery,65.9,0
102353,113924,Wrong Item,8.1,50
102354,90759,Wrong Item,6.2,100
102355,57812,Wrong Item,37.1,0
102356,68016,Late Delivery,6.1,0
102357,67081,Wrong Item,7.5,100
102358,20231,Late Delivery,34.6,100
102359,112211,Wrong Item,66.9,0
102360,57091,Late Delivery,49.2,50
102361,26849,Payment Issue,6.8,100
102362,63232,Wrong Item,38.3,50
102363,15952,Late Delivery,7.2,300
102364,31328,Late Delivery,41.6,200
102365,39689,Missing Item,4.9,200
102366,20416,Wrong Item,6.2,300
102367,8641,Late Delivery,65.0,200
102368,97713,Payment Issue,56.7,0
102369,119975,Late Delivery,21.0,0
102370,53279,Late Delivery,14.8,100
102371,76434,Missing Item,53.7,0
102372,56086,Missing Item,18.0,0
102373,100159,Wrong Item,47.0,0
102374,34204,Late Delivery,44.8,0
102375,108894,Wrong Item,68.9,50
102376,72108,Wrong Item,53.6,50
102377,33801,Wrong Item,50.3,0
102378,41848,Missing Item,20.5,300
102379,3650,Wrong Item,43.7,300
102380,66863,Payment Issue,59.0,200
102381,104344,Late Delivery,16.4,100
102382,15742,Wrong Item,15.2,50
102383,77656,Late Delivery,38.4,200
102384,63433,Late Delivery,62.8,0
102385,84068,Late Delivery,35.5,0
102386,77041,Wrong Item,56.4,50
102387,79075,Missing Item,59.6,50
102388,114448,Missing Item,13.1,50
102389,112609,Wrong Item,33.5,50
102390,54703,Missing Item,10.3,0
102391,7427,Missing Item,39.9,50
102392,109006,Late Delivery,41.1,0
102393,71885,Late Delivery,8.6,100
102394,96447,Wrong Item,21.4,0
102395,40548,Late Delivery,14.4,100
102396,105990,Missing Item,16.1,100
102397,45629,Late Delivery,47.6,0
102398,45302,Missing Item,59.8,100
102399,108077,Late Delivery,10.5,300
102400,94882,Missing Item,17.0,300
102401,76334,Late Delivery,1.0,0
102402,89709,Late Delivery,17.5,0
102403,32988,Late Delivery,61.5,0
102404,69799,Wrong Item,56.7,0
102405,5621,Missing Item,71.9,50
102406,20503,Wrong Item,41.6,0
102407,104680,Late Delivery,17.3,0
102408,50846,Late Delivery,1.9,100
102409,85097,Late Delivery,70.5,0
102410,100375,Late Delivery,1.0,50
102411,32814,Missing Item,9.5,0
102412,86772,Late Delivery,54.6,0
102413,110178,Wrong Item,34.7,50
102414,68926,Missing Item,51.0,0
102415,3447,Wrong Item,5.9,100
102416,113632,Late Delivery,68.9,50
102417,70231,Wrong Item,11.1,0
102418,77883,Missing Item,36.6,50
102419,116261,Late Delivery,34.9,100
102420,13179,Missing Item,18.2,200
102421,97879,Late Delivery,68.6,50
102422,34622,Late Delivery,41.9,0
102423,107472,Wrong Item,61.3,50
102424,75496,Late Delivery,15.6,100
102425,20690,Wrong Item,44.6,100
102426,1931,Wrong Item,21.7,300
102427,64651,Late Delivery,50.1,50
102428,57413,Late Delivery,45.0,0
102429,44433,Late Delivery,21.1,100
102430,89857,Late Delivery,9.1,0
102431,109379,Late Delivery,1.0,50
102432,54873,Payment Issue,24.5,0
102433,61280,Missing Item,34.4,100
102434,100433,Missing Item,29.8,50
102435,54569,Late Delivery,6.4,0
102436,119804,Late Delivery,25.6,50
102437,87968,Wrong Item,1.3,50
102438,83426,Missing Item,47.9,50
102439,115204,Late Delivery,4.0,0
102440,61079,Late Delivery,12.5,100
102441,23735,Late Delivery,40.9,0
102442,119416,Late Delivery,6.8,50
102443,102951,Late Delivery,6.4,0
102444,114209,Wrong Item,50.6,50
102445,63583,Wrong Item,3.3,100
102446,9569,Payment Issue,36.4,50
102447,25707,Missing Item,23.2,100
102448,115178,Late Delivery,1.7,0
102449,74035,Late Delivery,31.2,0
102450,68984,Wrong Item,15.4,50
102451,21546,Late Delivery,30.4,0
102452,53223,Late Delivery,45.1,0
102453,65898,Late Delivery,60.5,50
102454,24798,Late Delivery,30.7,100
102455,81571,Wrong Item,40.2,0
102456,44437,Wrong Item,38.2,50
102457,16029,Late Delivery,63.6,100
102458,93145,Missing Item,20.2,50
102459,59598,Wrong Item,48.4,0
102460,19616,Wrong Item,62.3,50
102461,16323,Wrong Item,7.1,0
102462,115404,Missing Item,54.2,0
102463,16844,Late Delivery,2.2,50
102464,34483,Late Delivery,49.7,100
102465,47617,Payment Issue,36.2,50
102466,108348,Payment Issue,2.3,0
102467,73155,Payment Issue,37.0,0
102468,61887,Late Delivery,53.2,0
102469,96209,Late Delivery,49.8,0
102470,117905,Wrong Item,29.3,200
102471,40532,Missing Item,48.3,0
102472,67956,Wrong Item,68.2,50
102473,77225,Late Delivery,12.6,0
102474,86939,Late Delivery,17.1,0
102475,91508,Late Delivery,44.6,0
102476,99597,Late Delivery,25.0,0
102477,7571,Missing Item,61.8,100
102478,28771,Late Delivery,30.3,50
102479,43298,Late Delivery,33.9,0
102480,49340,Wrong Item,50.2,0
102481,77489,Late Delivery,50.5,50
102482,111303,Late Delivery,13.9,50
102483,7621,Late Delivery,26.5,50
102484,106589,Missing Item,7.5,0
102485,90742,Late Delivery,44.6,0
102486,9547,Late Delivery,67.7,100
102487,102590,Wrong Item,28.8,0
102488,60276,Wrong Item,15.0,100
102489,64477,Late Delivery,55.4,50
102490,51016,Missing Item,2.0,50
102491,44013,Late Delivery,17.0,50
102492,20687,Late Delivery,12.8,0
102493,52236,Missing Item,63.0,50
102494,18825,Late Delivery,3.0,50
102495,43886,Wrong Item,2.4,50
102496,52,Late Delivery,55.6,0
102497,111167,Wrong Item,35.5,100
102498,17273,Missing Item,24.6,50
102499,212,Late Delivery,15.1,300
102500,11934,Late Delivery,16.6,0
102501,47853,Wrong Item,58.9,0
102502,52702,Late Delivery,29.9,200
102503,36931,Wrong Item,47.7,0
102504,55919,Late Delivery,37.0,0
102505,9437,Late Delivery,48.0,100
102506,67572,Missing Item,59.2,100
102507,99775,Wrong Item,14.9,200
102508,71778,Missing Item,46.1,100
102509,48910,Late Delivery,2.5,50
102510,30405,Late Delivery,58.1,0
102511,62710,Wrong Item,37.2,200
102512,118191,Wrong Item,54.1,300
102513,105389,Late Delivery,7.6,0
102514,15544,Late Delivery,44.0,0
102515,1486,Wrong Item,46.7,300
102516,56369,Missing Item,24.0,50
102517,119056,Missing Item,53.2,0
102518,72866,Late Delivery,58.9,50
102519,36506,Late Delivery,6.4,0
102520,77647,Late Delivery,28.4,100
102521,11028,Wrong Item,9.9,300
102522,101406,Payment Issue,30.6,100
102523,66825,Late Delivery,26.4,0
102524,738,Missing Item,20.9,0
102525,79261,Late Delivery,34.3,100
102526,19440,Wrong Item,12.3,200
102527,55971,Missing Item,57.0,50
102528,78248,Wrong Item,4.5,0
102529,9446,Wrong Item,55.9,50
102530,112287,Late Delivery,52.1,100
102531,92371,Missing Item,9.9,0
102532,73957,Late Delivery,69.6,200
102533,73804,Payment Issue,7.5,0
102534,38135,Missing Item,1.6,50
102535,95401,Wrong Item,48.0,50
102536,77706,Missing Item,8.1,0
102537,61708,Late Delivery,24.5,0
102538,50318,Late Delivery,59.5,50
102539,91516,Wrong Item,51.6,0
102540,112997,Payment Issue,59.2,50
102541,3632,Wrong Item,21.7,50
102542,112833,Late Delivery,60.4,50
102543,60010,Missing Item,62.1,0
102544,33743,Late Delivery,5.3,0
102545,111178,Late Delivery,21.3,100
102546,68063,Late Delivery,24.7,50
102547,69435,Wrong Item,35.0,200
102548,31259,Late Delivery,50.2,0
102549,96256,Late Delivery,55.4,0
102550,99363,Payment Issue,8.2,100
102551,78957,Missing Item,55.9,0
102552,102945,Late Delivery,11.8,50
102553,116477,Late Delivery,1.6,50
102554,2321,Late Delivery,54.3,100
102555,39324,Late Delivery,44.5,50
102556,16689,Late Delivery,53.4,0
102557,75309,Late Delivery,46.1,0
102558,35023,Payment Issue,63.4,300
102559,3228,Late Delivery,69.0,0
102560,58003,Missing Item,63.9,0
102561,17062,Late Delivery,64.1,50
102562,57723,Late Delivery,29.1,50
102563,17279,Missing Item,68.2,0
102564,26546,Missing Item,25.4,50
102565,90410,Missing Item,28.0,300
102566,58882,Late Delivery,54.3,100
102567,28829,Missing Item,5.5,50
102568,72529,Wrong Item,7.8,100
102569,93069,Late Delivery,12.7,0
102570,87045,Late Delivery,62.6,200
102571,87676,Late Delivery,12.6,0
102572,43462,Payment Issue,69.8,0
102573,56718,Late Delivery,6.5,0
102574,1934,Late Delivery,24.3,100
102575,5352,Missing Item,62.9,50
102576,22373,Missing Item,62.4,300
102577,43438,Wrong Item,30.2,200
102578,19623,Missing Item,41.7,300
102579,110106,Late Delivery,54.2,0
102580,85286,Wrong Item,20.5,0
102581,58881,Late Delivery,29.0,200
102582,41872,Wrong Item,23.6,300
102583,37235,Payment Issue,69.1,200
102584,62500,Payment Issue,46.2,0
102585,37184,Wrong Item,16.9,50
102586,67768,Late Delivery,13.1,100
102587,32823,Late Delivery,52.8,0
102588,118508,Wrong Item,25.6,0
102589,27612,Wrong Item,48.4,0
102590,73199,Late Delivery,15.1,0
102591,69186,Late Delivery,10.2,50
102592,85332,Missing Item,33.1,50
102593,89261,Late Delivery,44.3,0
102594,47030,Late Delivery,56.3,0
102595,12034,Missing Item,32.6,0
102596,93110,Wrong Item,11.8,100
102597,73611,Late Delivery,21.8,200
102598,83209,Late Delivery,55.9,0
102599,39788,Late Delivery,40.2,0
102600,78395,Late Delivery,11.0,200
102601,26157,Late Delivery,70.8,50
102602,94202,Late Delivery,5.4,50
102603,41460,Payment Issue,13.2,50
102604,1468,Missing Item,70.1,50
102605,50973,Late Delivery,30.6,0
102606,14344,Late Delivery,57.4,0
102607,68967,Late Delivery,61.6,100
102608,23103,Payment Issue,24.5,0
102609,74973,Payment Issue,45.3,50
102610,36081,Late Delivery,31.6,0
102611,99370,Late Delivery,19.0,0
102612,119145,Late Delivery,4.7,100
102613,71462,Late Delivery,13.6,0
102614,68253,Missing Item,64.2,0
102615,86153,Late Delivery,63.4,0
102616,39853,Wrong Item,60.5,200
102617,931,Wrong Item,11.5,0
102618,76705,Missing Item,68.2,50
102619,30906,Late Delivery,38.9,0
102620,79299,Late Delivery,60.5,0
102621,57727,Late Delivery,23.2,0
102622,9592,Late Delivery,3.5,50
102623,108399,Payment Issue,11.0,200
102624,41545,Late Delivery,23.0,100
102625,46852,Late Delivery,27.0,100
102626,40137,Missing Item,8.8,0
102627,52001,Late Delivery,6.9,50
102628,27915,Late Delivery,67.0,100
102629,100314,Wrong Item,35.1,0
102630,28700,Wrong Item,44.8,0
102631,41786,Late Delivery,60.1,0
102632,117012,Late Delivery,20.9,0
102633,116917,Missing Item,2.8,100
102634,69132,Wrong Item,68.4,0
102635,92309,Late Delivery,44.7,50
102636,110050,Missing Item,65.6,100
102637,97467,Late Delivery,34.0,100
102638,27366,Wrong Item,67.2,50
102639,67988,Missing Item,62.4,0
102640,76417,Wrong Item,40.1,50
102641,103448,Wrong Item,63.2,0
102642,7793,Wrong Item,42.3,0
102643,67266,Missing Item,17.0,50
102644,29415,Missing Item,44.2,50
102645,28204,Payment Issue,41.1,50
102646,100480,Payment Issue,59.4,0
102647,76146,Wrong Item,28.6,50
102648,106923,Wrong Item,10.8,0
102649,66818,Missing Item,71.1,100
102650,112905,Payment Issue,13.9,0
102651,15422,Missing Item,69.6,50
102652,52861,Late Delivery,58.0,100
102653,12302,Missing Item,15.4,0
102654,84953,Missing Item,11.8,50
102655,107714,Wrong Item,3.8,0
102656,19025,Late Delivery,12.0,50
102657,7951,Late Delivery,45.9,50
102658,72881,Wrong Item,29.7,200
102659,44637,Wrong Item,12.9,50
102660,29317,Late Delivery,2.9,0
102661,53567,Payment Issue,21.7,0
102662,99453,Wrong Item,53.6,0
102663,4523,Late Delivery,5.4,0
102664,99234,Missing Item,53.0,0
102665,10979,Wrong Item,16.4,200
102666,63796,Late Delivery,45.0,50
102667,26962,Late Delivery,3.2,50
102668,117875,Wrong Item,27.0,200
102669,97617,Wrong Item,64.1,0
102670,107912,Missing Item,58.5,0
102671,108255,Wrong Item,48.8,0
102672,46815,Wrong Item,12.1,0
102673,114172,Missing Item,17.6,100
102674,34292,Payment Issue,28.9,0
102675,68728,Wrong Item,19.7,100
102676,1089,Late Delivery,15.2,100
102677,11693,Late Delivery,20.8,0
102678,17280,Payment Issue,23.4,0
102679,19785,Wrong Item,44.3,0
102680,21531,Wrong Item,62.9,50
102681,19579,Late Delivery,29.7,300
102682,66003,Payment Issue,41.3,0
102683,54408,Payment Issue,9.6,0
102684,5094,Payment Issue,64.0,0
102685,112141,Wrong Item,25.1,0
102686,77402,Missing Item,68.0,0
102687,64972,Late Delivery,63.1,100
102688,90925,Wrong Item,21.8,50
102689,118465,Late Delivery,31.7,50
102690,104390,Payment Issue,5.2,50
102691,107286,Wrong Item,28.7,50
102692,38955,Missing Item,56.4,0
102693,17484,Payment Issue,3.6,50
102694,110854,Late Delivery,15.0,0
102695,87488,Late Delivery,54.2,0
102696,109463,Missing Item,24.8,0
102697,25838,Late Delivery,57.1,0
102698,25229,Late Delivery,35.7,0
102699,22677,Late Delivery,56.9,0
102700,88231,Late Delivery,2.7,50
102701,104369,Late Delivery,23.1,0
102702,89008,Missing Item,21.0,300
102703,26761,Late Delivery,24.4,200
102704,22231,Wrong Item,31.0,0
102705,57443,Late Delivery,54.8,50
102706,114741,Wrong Item,63.5,0
102707,56356,Late Delivery,44.2,0
102708,100846,Wrong Item,45.2,200
102709,83550,Late Delivery,67.2,0
102710,78508,Missing Item,4.7,50
102711,9658,Wrong Item,33.1,0
102712,64580,Late Delivery,41.8,0
102713,45908,Wrong Item,4.5,0
102714,117049,Missing Item,36.6,0
102715,84309,Wrong Item,58.5,50
102716,36329,Wrong Item,70.2,0
102717,77424,Late Delivery,70.2,50
102718,17039,Payment Issue,48.7,50
102719,101398,Late Delivery,22.0,0
102720,13215,Late Delivery,34.8,50
102721,93530,Late Delivery,13.2,100
102722,33872,Late Delivery,69.4,50
102723,98302,Missing Item,26.9,0
102724,51622,Payment Issue,13.5,100
102725,5911,Late Delivery,53.7,0
102726,83146,Payment Issue,2.1,0
102727,18119,Late Delivery,22.0,300
102728,21811,Late Delivery,6.8,50
102729,17080,Late Delivery,27.2,200
102730,89114,Missing Item,65.6,100
102731,22702,Late Delivery,43.2,0
102732,71625,Payment Issue,47.7,100
102733,56718,Late Delivery,50.0,0
102734,14454,Late Delivery,6.1,300
102735,101628,Missing Item,39.4,0
102736,39025,Late Delivery,71.1,0
102737,43259,Late Delivery,57.1,100
102738,46958,Late Delivery,52.5,50
102739,59272,Late Delivery,32.0,0
102740,96869,Wrong Item,34.9,50
102741,57645,Missing Item,68.0,100
102742,4726,Wrong Item,18.2,100
102743,77898,Wrong Item,27.3,50
102744,113293,Wrong Item,3.1,100
102745,9275,Wrong Item,71.6,100
102746,5580,Wrong Item,40.2,200
102747,99499,Wrong Item,71.1,0
102748,8838,Late Delivery,71.5,0
102749,89580,Late Delivery,39.4,200
102750,47915,Late Delivery,60.1,0
102751,97230,Missing Item,46.5,0
102752,119045,Payment Issue,30.3,0
102753,52958,Wrong Item,37.5,0
102754,103362,Payment Issue,5.0,0
102755,63709,Late Delivery,6.9,50
102756,114269,Late Delivery,46.8,0
102757,28267,Wrong Item,32.9,100
102758,25846,Missing Item,23.3,50
102759,28882,Wrong Item,30.9,0
102760,53170,Missing Item,58.0,50
102761,114870,Wrong Item,68.1,100
102762,1445,Wrong Item,34.3,0
102763,69824,Late Delivery,27.0,50
102764,29570,Payment Issue,42.9,100
102765,69369,Missing Item,58.0,0
102766,106159,Late Delivery,18.5,0
102767,46225,Late Delivery,10.8,0
102768,4463,Late Delivery,38.7,200
102769,5250,Wrong Item,22.1,0
102770,103729,Late Delivery,45.6,0
102771,64854,Late Delivery,22.7,0
102772,38986,Wrong Item,32.3,0
102773,83066,Payment Issue,22.4,0
102774,73864,Late Delivery,52.2,100
102775,11961,Late Delivery,9.6,0
102776,105774,Missing Item,52.0,50
102777,43206,Late Delivery,1.0,50
102778,61717,Wrong Item,45.8,100
102779,110820,Late Delivery,56.7,50
102780,31777,Wrong Item,67.6,200
102781,95517,Late Delivery,43.2,0
102782,43410,Late Delivery,44.6,50
102783,115397,Payment Issue,65.9,0
102784,110109,Late Delivery,42.6,0
102785,96653,Missing Item,31.7,100
102786,34596,Late Delivery,60.2,50
102787,25046,Late Delivery,44.5,0
102788,8414,Payment Issue,68.2,50
102789,101105,Late Delivery,38.8,50
102790,99755,Late Delivery,52.5,0
102791,31288,Payment Issue,58.0,0
102792,26416,Late Delivery,63.9,50
102793,108654,Late Delivery,24.1,50
102794,20916,Missing Item,28.7,50
102795,67581,Missing Item,22.5,0
102796,83784,Wrong Item,22.6,100
102797,96986,Payment Issue,68.0,0
102798,60712,Missing Item,40.7,200
102799,24110,Wrong Item,53.5,0
102800,42226,Late Delivery,26.1,0
102801,110277,Late Delivery,71.2,0
102802,64489,Payment Issue,37.2,50
102803,42622,Wrong Item,54.4,200
102804,61861,Wrong Item,56.7,0
102805,76665,Late Delivery,65.7,200
102806,18046,Late Delivery,67.2,300
102807,22376,Missing Item,47.8,0
102808,107409,Late Delivery,62.8,0
102809,54488,Missing Item,15.8,100
102810,12363,Late Delivery,39.8,100
102811,22277,Late Delivery,59.3,0
102812,12163,Missing Item,22.2,300
102813,19602,Late Delivery,71.7,100
102814,92806,Wrong Item,10.2,0
102815,58141,Missing Item,14.5,0
102816,47300,Late Delivery,57.5,0
102817,73857,Late Delivery,40.7,100
102818,57566,Late Delivery,25.3,0
102819,86207,Missing Item,47.0,50
102820,4128,Wrong Item,41.6,100
102821,52926,Late Delivery,49.5,200
102822,90310,Wrong Item,59.3,100
102823,104223,Late Delivery,28.6,100
102824,55164,Wrong Item,16.8,0
102825,108215,Wrong Item,69.6,0
102826,78106,Wrong Item,52.3,50
102827,19223,Missing Item,39.4,0
102828,52498,Payment Issue,57.6,0
102829,2140,Late Delivery,41.0,0
102830,80035,Wrong Item,24.0,0
102831,110023,Missing Item,50.5,200
102832,50459,Missing Item,64.6,50
102833,6585,Payment Issue,63.9,0
102834,24694,Wrong Item,32.2,0
102835,90407,Payment Issue,56.2,0
102836,76721,Late Delivery,45.5,0
102837,20767,Wrong Item,38.5,200
102838,94224,Missing Item,65.7,0
102839,53630,Missing Item,39.2,0
102840,1648,Wrong Item,9.0,100
102841,103026,Payment Issue,63.9,50
102842,105099,Late Delivery,62.6,0
102843,47717,Missing Item,17.9,50
102844,106938,Missing Item,18.0,0
102845,93208,Late Delivery,7.0,50
102846,28388,Missing Item,27.6,100
102847,2603,Late Delivery,4.4,100
102848,77612,Wrong Item,21.6,100
102849,28274,Wrong Item,10.5,0
102850,25091,Late Delivery,54.8,50
102851,117119,Late Delivery,37.8,0
102852,100965,Late Delivery,42.5,50
102853,38109,Missing Item,8.2,0
102854,42617,Late Delivery,6.5,0
102855,33060,Late Delivery,53.3,0
102856,76698,Payment Issue,27.1,50
102857,45975,Missing Item,41.5,50
102858,110572,Wrong Item,6.8,50
102859,24485,Late Delivery,10.9,0
102860,34946,Wrong Item,71.9,50
102861,72805,Missing Item,20.6,200
102862,16174,Wrong Item,29.3,50
102863,55231,Wrong Item,50.2,0
102864,116927,Late Delivery,49.0,50
102865,15625,Missing Item,37.2,0
102866,16737,Late Delivery,13.6,100
102867,114582,Late Delivery,40.8,50
102868,65522,Wrong Item,6.5,50
102869,80325,Late Delivery,37.7,50
102870,24562,Late Delivery,11.9,300
102871,118719,Late Delivery,8.4,0
102872,107178,Late Delivery,10.0,0
102873,98078,Payment Issue,40.2,50
102874,47331,Late Delivery,47.0,100
102875,43756,Late Delivery,36.2,100
102876,29180,Missing Item,37.7,300
102877,41279,Late Delivery,1.9,100
102878,80988,Late Delivery,65.3,50
102879,100481,Payment Issue,12.0,0
102880,30888,Missing Item,60.4,100
102881,92518,Late Delivery,41.6,100
102882,34265,Missing Item,8.3,100
102883,21501,Late Delivery,6.1,50
102884,32189,Late Delivery,39.9,300
102885,94840,Late Delivery,50.6,0
102886,84749,Late Delivery,62.5,50
102887,9546,Wrong Item,69.9,50
102888,103120,Late Delivery,6.9,50
102889,50930,Late Delivery,71.6,50
102890,51312,Late Delivery,26.1,0
102891,67483,Wrong Item,22.8,0
102892,112899,Late Delivery,59.7,0
102893,20700,Late Delivery,32.0,50
102894,113196,Wrong Item,30.8,100
102895,26099,Late Delivery,39.9,200
102896,117501,Late Delivery,66.4,0
102897,24302,Late Delivery,48.9,0
102898,47741,Late Delivery,61.8,50
102899,117826,Wrong Item,9.8,0
102900,31488,Wrong Item,27.3,0
102901,1304,Wrong Item,11.4,50
102902,112923,Wrong Item,1.2,0
102903,119685,Late Delivery,8.1,0
102904,16268,Late Delivery,51.5,200
102905,20267,Late Delivery,41.0,0
102906,91336,Wrong Item,6.3,50
102907,112959,Late Delivery,6.7,0
102908,75461,Late Delivery,64.3,50
102909,5930,Late Delivery,38.3,100
102910,114586,Missing Item,33.0,0
102911,89252,Payment Issue,41.9,50
102912,97220,Late Delivery,47.4,0
102913,1111,Payment Issue,52.9,100
102914,62332,Missing Item,3.2,100
102915,22902,Late Delivery,55.3,200
102916,78217,Wrong Item,22.1,0
102917,31349,Late Delivery,36.5,0
102918,72199,Late Delivery,5.0,0
102919,105057,Late Delivery,33.6,0
